denoise_threshold,denoise_method,median_kernel,gaussian_kernel,clahe_trigger,clahe_cliplimit,clahe_tile,binarize_median,binarize_blocksize,binarize_c,binarize_method,line_ratio_thresh,line_removal,line_dilation,line_dilation_iter,avg_cer,avg_wer
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 40)","(5, 5)",1,8.1017,21.9622
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 40)","(5, 5)",2,8.3111,23.2178
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 50)","(2, 2)",1,15.6911,44.4278
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 50)","(2, 2)",2,15.465,43.0783
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 50)","(3, 3)",1,8.53,24.1256
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 50)","(3, 3)",2,8.4533,23.2417
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 50)","(5, 5)",1,8.4533,23.2417
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,45,mean_c,0.005,"(10, 50)","(5, 5)",2,8.7628,24.3794
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 40)","(2, 2)",1,12.1661,34.0672
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 40)","(2, 2)",2,12.3117,35.0128
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 40)","(3, 3)",1,7.8022,21.4283
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 40)","(3, 3)",2,7.9211,21.71
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 40)","(5, 5)",1,7.9211,21.71
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 40)","(5, 5)",2,8.1172,22.5917
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 50)","(2, 2)",1,12.3294,35.5456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 50)","(2, 2)",2,12.0117,34.625
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 50)","(3, 3)",1,7.8867,22.22
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 50)","(3, 3)",2,8.1289,21.6128
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 50)","(5, 5)",1,8.1289,21.6128
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.001,"(10, 50)","(5, 5)",2,8.0767,22.68
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 40)","(2, 2)",1,12.1661,34.0672
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 40)","(2, 2)",2,12.3117,35.0128
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 40)","(3, 3)",1,7.8022,21.4283
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 40)","(3, 3)",2,7.9211,21.71
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 40)","(5, 5)",1,7.9211,21.71
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 40)","(5, 5)",2,8.1172,22.5917
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 50)","(2, 2)",1,12.3294,35.5456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 50)","(2, 2)",2,12.0117,34.625
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 50)","(3, 3)",1,7.8867,22.22
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 50)","(3, 3)",2,8.1289,21.6128
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 50)","(5, 5)",1,8.1289,21.6128
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.003,"(10, 50)","(5, 5)",2,8.0767,22.68
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 40)","(2, 2)",1,12.1394,33.9628
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 40)","(2, 2)",2,12.2289,34.8817
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 40)","(3, 3)",1,7.795,21.3022
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 40)","(3, 3)",2,7.8689,21.5572
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 40)","(5, 5)",1,7.8689,21.5572
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 40)","(5, 5)",2,8.0083,22.2578
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 50)","(2, 2)",1,12.36,35.5456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 50)","(2, 2)",2,11.9289,34.3944
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 50)","(3, 3)",1,7.8722,22.1172
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 50)","(3, 3)",2,8.0839,21.4817
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 50)","(5, 5)",1,8.0839,21.4817
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,gaussian_c,0.005,"(10, 50)","(5, 5)",2,8.0011,22.4722
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 40)","(2, 2)",1,13.5222,39.0372
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 40)","(2, 2)",2,13.2728,38.2817
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 40)","(3, 3)",1,8.2439,22.9939
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 40)","(3, 3)",2,7.88,21.9194
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 40)","(5, 5)",1,7.88,21.9194
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 40)","(5, 5)",2,8.1411,23.3561
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 50)","(2, 2)",1,13.5056,38.0567
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 50)","(2, 2)",2,13.8067,39.7933
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 50)","(3, 3)",1,8.305,23.4828
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 50)","(3, 3)",2,8.5078,24.505
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 50)","(5, 5)",1,8.5078,24.505
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.001,"(10, 50)","(5, 5)",2,7.6767,23.0511
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 40)","(2, 2)",1,13.5222,39.0372
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 40)","(2, 2)",2,13.2728,38.2817
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 40)","(3, 3)",1,8.2439,22.9939
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 40)","(3, 3)",2,7.88,21.9194
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 40)","(5, 5)",1,7.88,21.9194
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 40)","(5, 5)",2,8.1411,23.3561
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 50)","(2, 2)",1,13.5056,38.0567
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 50)","(2, 2)",2,13.8067,39.7933
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 50)","(3, 3)",1,8.305,23.4828
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 50)","(3, 3)",2,8.5078,24.505
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 50)","(5, 5)",1,8.5078,24.505
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.003,"(10, 50)","(5, 5)",2,7.6767,23.0511
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 40)","(2, 2)",1,13.5439,38.8006
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 40)","(2, 2)",2,13.4261,38.1739
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 40)","(3, 3)",1,8.3972,23.0678
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 40)","(3, 3)",2,7.9928,21.6583
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 40)","(5, 5)",1,7.9928,21.6583
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 40)","(5, 5)",2,8.2494,23.3072
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 50)","(2, 2)",1,13.5694,38.1089
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 50)","(2, 2)",2,13.9789,39.8433
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 50)","(3, 3)",1,8.4472,23.4822
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 50)","(3, 3)",2,8.6394,24.5317
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 50)","(5, 5)",1,8.6394,24.5317
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,50,mean_c,0.005,"(10, 50)","(5, 5)",2,7.7317,22.6861
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 40)","(2, 2)",1,12.5839,35.8906
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 40)","(2, 2)",2,11.9928,33.9633
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 40)","(3, 3)",1,7.885,22.0867
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 40)","(3, 3)",2,7.7656,22.4456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 40)","(5, 5)",1,7.7656,22.4456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 40)","(5, 5)",2,7.8361,23.0717
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 50)","(2, 2)",1,12.53,37.1772
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 50)","(2, 2)",2,12.3478,35.96
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 50)","(3, 3)",1,7.9911,23.2578
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 50)","(3, 3)",2,7.7917,22.5183
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 50)","(5, 5)",1,7.7917,22.5183
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.001,"(10, 50)","(5, 5)",2,7.8261,22.7078
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 40)","(2, 2)",1,12.6178,35.9411
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 40)","(2, 2)",2,12.0228,34.0389
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 40)","(3, 3)",1,7.9,22.0867
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 40)","(3, 3)",2,7.7844,22.4456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 40)","(5, 5)",1,7.7844,22.4456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 40)","(5, 5)",2,7.84,22.9706
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 50)","(2, 2)",1,12.53,37.1772
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 50)","(2, 2)",2,12.3478,35.96
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 50)","(3, 3)",1,7.9911,23.2578
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 50)","(3, 3)",2,7.7917,22.5183
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 50)","(5, 5)",1,7.7917,22.5183
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.003,"(10, 50)","(5, 5)",2,7.8261,22.7078
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 40)","(2, 2)",1,12.6178,35.9411
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 40)","(2, 2)",2,12.0644,34.1178
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 40)","(3, 3)",1,7.915,22.2706
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 40)","(3, 3)",2,7.8261,22.5244
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 40)","(5, 5)",1,7.8261,22.5244
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 40)","(5, 5)",2,7.8433,22.9178
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 50)","(2, 2)",1,12.5572,37.2067
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 50)","(2, 2)",2,12.36,36.0422
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 50)","(3, 3)",1,8.0556,23.3628
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 50)","(3, 3)",2,7.7628,22.4211
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 50)","(5, 5)",1,7.7628,22.4211
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,gaussian_c,0.005,"(10, 50)","(5, 5)",2,7.8306,22.6322
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 40)","(2, 2)",1,13.9822,40.535
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 40)","(2, 2)",2,13.575,38.6661
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 40)","(3, 3)",1,7.2856,21.1628
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 40)","(3, 3)",2,7.5294,21.3572
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 40)","(5, 5)",1,7.5294,21.3572
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 40)","(5, 5)",2,7.4317,21.1678
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 50)","(2, 2)",1,14.1011,41.0417
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 50)","(2, 2)",2,13.515,39.3006
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 50)","(3, 3)",1,7.7483,22.3378
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 50)","(3, 3)",2,7.3156,21.6061
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 50)","(5, 5)",1,7.3156,21.6061
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.001,"(10, 50)","(5, 5)",2,8.365,24.3733
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 40)","(2, 2)",1,13.9822,40.535
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 40)","(2, 2)",2,13.575,38.6661
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 40)","(3, 3)",1,7.2856,21.1628
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 40)","(3, 3)",2,7.5294,21.3572
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 40)","(5, 5)",1,7.5294,21.3572
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 40)","(5, 5)",2,7.4317,21.1678
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 50)","(2, 2)",1,14.1011,41.0417
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 50)","(2, 2)",2,13.515,39.3006
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 50)","(3, 3)",1,7.7483,22.3378
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 50)","(3, 3)",2,7.3156,21.6061
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 50)","(5, 5)",1,7.3156,21.6061
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.003,"(10, 50)","(5, 5)",2,8.365,24.3733
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 40)","(2, 2)",1,13.9583,40.2722
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 40)","(2, 2)",2,13.5661,38.4028
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 40)","(3, 3)",1,7.3228,21.1344
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 40)","(3, 3)",2,7.555,21.0961
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 40)","(5, 5)",1,7.555,21.0961
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 40)","(5, 5)",2,7.3628,20.7261
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 50)","(2, 2)",1,14.0706,40.7067
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 50)","(2, 2)",2,13.5261,39.0656
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 50)","(3, 3)",1,7.7333,22.1322
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 50)","(3, 3)",2,7.3456,21.3456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 50)","(5, 5)",1,7.3456,21.3456
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,55,mean_c,0.005,"(10, 50)","(5, 5)",2,8.3306,23.9356
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 40)","(2, 2)",1,12.2928,36.4167
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 40)","(2, 2)",2,12.2422,35.9044
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 40)","(3, 3)",1,8.5528,23.6667
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 40)","(3, 3)",2,7.4561,20.7083
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 40)","(5, 5)",1,7.4561,20.7083
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 40)","(5, 5)",2,8.2222,22.9839
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 50)","(2, 2)",1,12.5706,35.8344
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 50)","(2, 2)",2,12.0556,34.4394
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 50)","(3, 3)",1,7.9228,21.5522
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 50)","(3, 3)",2,8.2272,23.5739
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 50)","(5, 5)",1,8.2272,23.5739
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.001,"(10, 50)","(5, 5)",2,8.03,23.7639
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 40)","(2, 2)",1,12.3039,36.4422
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 40)","(2, 2)",2,12.2572,35.955
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 40)","(3, 3)",1,8.5639,23.6922
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 40)","(3, 3)",2,7.4633,20.7083
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 40)","(5, 5)",1,7.4633,20.7083
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 40)","(5, 5)",2,8.2261,22.9839
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 50)","(2, 2)",1,12.5517,35.8094
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 50)","(2, 2)",2,12.0856,34.5156
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 50)","(3, 3)",1,7.9267,21.5522
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 50)","(3, 3)",2,8.2422,23.5994
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 50)","(5, 5)",1,8.2422,23.5994
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.003,"(10, 50)","(5, 5)",2,8.0339,23.7389
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 40)","(2, 2)",1,12.2811,36.4161
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 40)","(2, 2)",2,12.2344,35.9022
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 40)","(3, 3)",1,8.5794,23.6922
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 40)","(3, 3)",2,7.4789,20.7083
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 40)","(5, 5)",1,7.4789,20.7083
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 40)","(5, 5)",2,8.1994,22.9311
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 50)","(2, 2)",1,12.5439,35.7567
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 50)","(2, 2)",2,12.0628,34.4628
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 50)","(3, 3)",1,7.9189,21.4733
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 50)","(3, 3)",2,8.2383,23.5467
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 50)","(5, 5)",1,8.2383,23.5467
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,gaussian_c,0.005,"(10, 50)","(5, 5)",2,8.03,23.7128
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,mean_c,0.001,"(10, 40)","(2, 2)",1,12.9222,37.075
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,mean_c,0.001,"(10, 40)","(2, 2)",2,12.7294,36.7356
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,mean_c,0.001,"(10, 40)","(3, 3)",1,7.7428,21.7478
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,mean_c,0.001,"(10, 40)","(3, 3)",2,7.6861,21.6367
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,mean_c,0.001,"(10, 40)","(5, 5)",1,7.6861,21.6367
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,mean_c,0.001,"(10, 40)","(5, 5)",2,8.3361,23.1939
5,median,3,"(3, 3)",30,1.5,"(8, 8)",3,91,60,mean_c,0.001,"(10, 50)","(2, 2)",1,13.005,37.6911
